,MAHDOUDE_NAME,AQUIFER_NAME,DATE_GREGORIAN,DATE_PERSIAN,LOCATION_LIST,CHECK_LOCATION_CONDI
30,سرخس,سرخس,2004-04-03,1383-1-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
31,سرخس,سرخس,2004-05-04,1383-2-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
32,سرخس,سرخس,2004-06-04,1383-3-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
33,سرخس,سرخس,2004-07-05,1383-4-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
34,سرخس,سرخس,2004-08-05,1383-5-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
35,سرخس,سرخس,2004-09-05,1383-6-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
36,سرخس,سرخس,2004-10-06,1383-7-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
37,سرخس,سرخس,2004-11-05,1383-8-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
38,سرخس,سرخس,2004-12-05,1383-9-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش سربزی', 'قوش چاکر', 'معدن شن و ماسه -3', 'منطقه ویژه تجاری', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",False
39,سرخس,سرخس,2005-01-04,1383-10-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
40,سرخس,سرخس,2005-02-03,1383-11-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
41,سرخس,سرخس,2005-03-05,1383-12-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
42,سرخس,سرخس,2005-05-05,1384-2-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
43,سرخس,سرخس,2005-06-05,1384-3-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قبل از نوروزآباد- اس 9', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
